iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;tests_per_case;positive_rate;tests_units;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index
AUT;Europe;Austria;2019-12-31;;0;;;0;;;0;;;0;;;;;;;;;;;;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-01;;0;;;0;;;0;;;0;;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-02;;0;;;0;;;0;;;0;;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-03;;0;;;0;;;0;;;0;;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-04;;0;;;0;;;0;;;0;;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-05;;0;;;0;;;0;;;0;;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-06;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-07;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-08;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-09;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-10;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-11;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-12;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-13;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-14;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-15;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-16;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-17;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-18;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-19;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-20;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-21;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-22;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-23;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-24;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-25;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-26;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-27;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-28;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-29;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-30;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-01-31;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-01;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-02;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-03;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-04;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-05;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-06;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-07;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-08;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-09;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-10;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-11;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-12;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-13;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-14;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-15;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-16;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-17;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-18;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-19;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-20;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-21;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-22;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-23;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;0;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-24;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;11,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-25;;0;0;;0;0;;0;0;;0;0;218;;0,024;;;;;;tests performed;11,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-26;2;2;0,286;;0;0;0,222;0,222;0,032;;0;0;321;103;0,036;0,011;;;;;tests performed;11,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-27;2;0;0,286;;0;0;0,222;0;0,032;;0;0;447;126;0,05;0,014;;;;;tests performed;11,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-28;5;3;0,714;;0;0;0,555;0,333;0,079;;0;0;763;316;0,085;0,035;;;;;tests performed;11,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-02-29;7;2;1;;0;0;0,777;0,222;0,111;;0;0;1649;886;0,183;0,098;;;;;tests performed;11,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-03-01;10;3;1,429;;0;0;1,11;0,333;0,159;;0;0;;;;;;;;;tests performed;11,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-03-02;14;4;2;;0;0;1,554;0,444;0,222;;0;0;;;;;;;;;tests performed;11,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-03-03;18;4;2,571;;0;0;1,999;0,444;0,286;;0;0;2683;;0,298;;352;0,039;;;tests performed;11,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-03-04;24;6;3,143;;0;0;2,665;0,666;0,349;;0;0;3138;455;0,348;0,051;402;0,045;127,909;0,008;tests performed;11,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-03-05;29;5;3,857;;0;0;3,22;0,555;0,428;;0;0;3711;573;0,412;0,064;466;0,052;120,815;0,008;tests performed;11,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-03-06;41;12;5,143;;0;0;4,552;1,332;0,571;;0;0;4000;289;0,444;0,032;462;0,051;89,833;0,011;tests performed;11,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-03-07;74;33;9,571;;0;0;8,216;3,664;1,063;;0;0;4308;308;0,478;0,034;380;0,042;39,701;0,025;tests performed;11,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-03-08;99;25;12,714;;0;0;10,992;2,776;1,412;;0;0;4509;201;0,501;0,022;359;0,04;28,236;0,035;tests performed;11,11;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-03-09;102;3;12,571;;0;0;11,325;0,333;1,396;;0;0;4734;225;0,526;0,025;342;0,038;27,205;0,037;tests performed;19,44;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
AUT;Europe;Austria;2020-03-10;131;29;16,143;;0;0;14,545;3,22;1,792;;0;0;5026;292;0,558;0,032;335;0,037;20,752;0,048;tests performed;19,44;9006400;106,749;44,4;19,202;13,748;45436,686;0,7;145,183;6,35;28,4;30,9;;7,37;81,54;0,908
